NO,DATE,PRICE (PHP per kg),MANUFACTURING PARTNER,COCONUT VARIETY,CLIMATE SEASON,HARVEST SEASON,QUANTITY SOLD
2027,12/4/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,23.9
2028,12/4/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,26.4
2029,12/5/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,21.6
2030,12/5/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,27.2
2031,12/5/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,26.2
2032,12/5/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,23.0
2033,12/5/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,23.0
2034,12/5/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,22.1
2035,12/6/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,25.7
2036,12/6/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,26.5
2037,12/6/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,26.4
2038,12/6/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,22.0
2039,12/6/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,22.8
2040,12/6/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,23.7
2041,12/7/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,24.4
2042,12/7/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,27.1
2043,12/7/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,25.7
2044,12/7/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,25.9
2045,12/7/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,22.3
2046,12/7/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,23.5
2047,12/8/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,26.6
2048,12/8/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,23.4
2049,12/8/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,21.6
2050,12/8/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,25.6
2051,12/8/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,26.7
2052,12/8/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,24.3
2053,12/9/2017,,RGS,,DRY,,
2054,12/9/2017,,LASWERTE,,DRY,,
2055,12/9/2017,,BANGAYAN,,DRY,,
2056,12/9/2017,,ASIACOM,,DRY,,
2057,12/9/2017,,CARGILL,,DRY,,
2058,12/9/2017,,PHIDCO,,DRY,,
2059,12/10/2017,,RGS,,DRY,,
2060,12/10/2017,,LASWERTE,,DRY,,
2061,12/10/2017,,BANGAYAN,,DRY,,
2062,12/10/2017,,ASIACOM,,DRY,,
2063,12/10/2017,,CARGILL,,DRY,,
2064,12/10/2017,,PHIDCO,,DRY,,
2065,12/11/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,26.4
2066,12/11/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,24.2
2067,12/11/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,27.3
2068,12/11/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,24.4
2069,12/11/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,24.8
2070,12/11/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,24.5
2071,12/12/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,25.5
2072,12/12/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,24.2
2073,12/12/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,27.1
2074,12/12/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,27.4
2075,12/12/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,26.5
2076,12/12/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,27.5
2077,12/13/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,22.3
2078,12/13/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,22.2
2079,12/13/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,22.0
2080,12/13/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,22.2
2081,12/13/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,24.7
2082,12/13/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,23.1
2083,12/14/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,26.4
2084,12/14/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,25.9
2085,12/14/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,23.8
2086,12/14/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,21.7
2087,12/14/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,26.2
2088,12/14/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,25.8
2089,12/15/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,26.6
2090,12/15/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,22.4
2091,12/15/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,23.4
2092,12/15/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,21.4
2093,12/15/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,22.5
2094,12/15/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,25.4
2095,12/16/2017,,RGS,,DRY,,
2096,12/16/2017,,LASWERTE,,DRY,,
2097,12/16/2017,,BANGAYAN,,DRY,,
2098,12/16/2017,,ASIACOM,,DRY,,
2099,12/16/2017,,CARGILL,,DRY,,
2100,12/16/2017,,PHIDCO,,DRY,,
2101,12/17/2017,,RGS,,DRY,,
2102,12/17/2017,,LASWERTE,,DRY,,
2103,12/17/2017,,BANGAYAN,,DRY,,
2104,12/17/2017,,ASIACOM,,DRY,,
2105,12/17/2017,,CARGILL,,DRY,,
2106,12/17/2017,,PHIDCO,,DRY,,
2107,12/18/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,24.0
2108,12/18/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,21.5
2109,12/18/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,23.5
2110,12/18/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,21.7
2111,12/18/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,24.3
2112,12/18/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,23.1
2113,12/19/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,21.9
2114,12/19/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,23.9
2115,12/19/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,27.0
2116,12/19/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,21.7
2117,12/19/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,26.3
2118,12/19/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,21.9
2119,12/20/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,26.4
2120,12/20/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,25.7
2121,12/20/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,27.1
2122,12/20/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,24.9
2123,12/20/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,24.3
2124,12/20/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,25.8
2125,12/21/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,27.2
2126,12/21/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,23.0
2127,12/21/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,25.0
2128,12/21/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,24.8
2129,12/21/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,22.2
2130,12/21/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,23.7
2131,12/22/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,25.7
2132,12/22/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,24.0
2133,12/22/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,26.5
2134,12/22/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,24.1
2135,12/22/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,22.4
2136,12/22/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,23.9
2137,12/23/2017,,RGS,,DRY,,
2138,12/23/2017,,LASWERTE,,DRY,,
2139,12/23/2017,,BANGAYAN,,DRY,,
2140,12/23/2017,,ASIACOM,,DRY,,
2141,12/23/2017,,CARGILL,,DRY,,
2142,12/23/2017,,PHIDCO,,DRY,,
2143,12/24/2017,,RGS,,DRY,,
2144,12/24/2017,,LASWERTE,,DRY,,
2145,12/24/2017,,BANGAYAN,,DRY,,
2146,12/24/2017,,ASIACOM,,DRY,,
2147,12/24/2017,,CARGILL,,DRY,,
2148,12/24/2017,,PHIDCO,,DRY,,
2149,12/25/2017,,RGS,,DRY,,
2150,12/25/2017,,LASWERTE,,DRY,,
2151,12/25/2017,,BANGAYAN,,DRY,,
2152,12/25/2017,,ASIACOM,,DRY,,
2153,12/25/2017,,CARGILL,,DRY,,
2154,12/25/2017,,PHIDCO,,DRY,,
2155,12/26/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,23.2
2156,12/26/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,27.4
2157,12/26/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,23.8
2158,12/26/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,23.5
2159,12/26/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,24.5
2160,12/26/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,25.1
2161,12/27/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,24.3
2162,12/27/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,22.9
2163,12/27/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,25.4
2164,12/27/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,23.5
2165,12/27/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,22.0
2166,12/27/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,22.7
2167,12/28/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,25.3
2168,12/28/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,24.3
2169,12/28/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,27.1
2170,12/28/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,25.6
2171,12/28/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,27.1
2172,12/28/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,26.4
2173,12/29/2017,PHP 43.50,RGS,PCA 15-1 (CATD x LAGT),DRY,,22.3
2174,12/29/2017,PHP 43.50,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,24.0
2175,12/29/2017,PHP 43.50,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,24.4
2176,12/29/2017,PHP 43.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,25.6
2177,12/29/2017,PHP 43.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,23.8
2178,12/29/2017,PHP 46.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,23.3
2179,12/30/2017,,RGS,,DRY,,
2180,12/30/2017,,LASWERTE,,DRY,,
2181,12/30/2017,,BANGAYAN,,DRY,,
2182,12/30/2017,,ASIACOM,,DRY,,
2183,12/30/2017,,CARGILL,,DRY,,
2184,12/30/2017,,PHIDCO,,DRY,,
2185,12/31/2017,,RGS,,DRY,,
2186,12/31/2017,,LASWERTE,,DRY,,
2187,12/31/2017,,BANGAYAN,,DRY,,
2188,12/31/2017,,ASIACOM,,DRY,,
2189,12/31/2017,,CARGILL,,DRY,,
2190,12/31/2017,,PHIDCO,,DRY,,
2191,1/1/2018,,RGS,,DRY,,
2192,1/1/2018,,LASWERTE,,DRY,,
2193,1/1/2018,,BANGAYAN,,DRY,,
2194,1/1/2018,,ASIACOM,,DRY,,
2195,1/1/2018,,CARGILL,,DRY,,
2196,1/1/2018,,PHIDCO,,DRY,,
2197,1/2/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,24.2
2198,1/2/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,19.1
2199,1/2/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,20.6
2200,1/2/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,20.5
2201,1/2/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,18.9
2202,1/2/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,18.2
2203,1/3/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,17.7
2204,1/3/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,24.8
2205,1/3/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,22.8
2206,1/3/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,24.1
2207,1/3/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,22.8
2208,1/3/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,21.4
2209,1/4/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,21.4
2210,1/4/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,20.2
2211,1/4/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,21.5
2212,1/4/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,24.5
2213,1/4/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,20.1
2214,1/4/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,17.4
2215,1/5/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,24.6
2216,1/5/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,19.4
2217,1/5/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,17.7
2218,1/5/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,21.4
2219,1/5/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,18.6
2220,1/5/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,20.4
2221,1/6/2018,,RGS,,DRY,,
2222,1/6/2018,,LASWERTE,,DRY,,
2223,1/6/2018,,BANGAYAN,,DRY,,
2224,1/6/2018,,ASIACOM,,DRY,,
2225,1/6/2018,,CARGILL,,DRY,,
2226,1/6/2018,,PHIDCO,,DRY,,
2227,1/7/2018,,RGS,,DRY,,
2228,1/7/2018,,LASWERTE,,DRY,,
2229,1/7/2018,,BANGAYAN,,DRY,,
2230,1/7/2018,,ASIACOM,,DRY,,
2231,1/7/2018,,CARGILL,,DRY,,
2232,1/7/2018,,PHIDCO,,DRY,,
2233,1/8/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,17.9
2234,1/8/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,23.3
2235,1/8/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,21.1
2236,1/8/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,17.9
2237,1/8/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,22.9
2238,1/8/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,18.6
2239,1/9/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,18.5
2240,1/9/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,20.4
2241,1/9/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,19.5
2242,1/9/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,24.1
2243,1/9/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,22.7
2244,1/9/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,19.0
2245,1/10/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,24.2
2246,1/10/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,18.9
2247,1/10/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,22.2
2248,1/10/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,24.0
2249,1/10/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,18.4
2250,1/10/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,16.9
2251,1/11/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,21.3
2252,1/11/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,17.2
2253,1/11/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,22.4
2254,1/11/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,22.5
2255,1/11/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,20.0
2256,1/11/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,23.7
2257,1/12/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,22.9
2258,1/12/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,18.0
2259,1/12/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,16.8
2260,1/12/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,16.8
2261,1/12/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,23.1
2262,1/12/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,25.0
2263,1/13/2018,,RGS,,DRY,,
2264,1/13/2018,,LASWERTE,,DRY,,
2265,1/13/2018,,BANGAYAN,,DRY,,
2266,1/13/2018,,ASIACOM,,DRY,,
2267,1/13/2018,,CARGILL,,DRY,,
2268,1/13/2018,,PHIDCO,,DRY,,
2269,1/14/2018,,RGS,,DRY,,
2270,1/14/2018,,LASWERTE,,DRY,,
2271,1/14/2018,,BANGAYAN,,DRY,,
2272,1/14/2018,,ASIACOM,,DRY,,
2273,1/14/2018,,CARGILL,,DRY,,
2274,1/14/2018,,PHIDCO,,DRY,,
2275,1/15/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,18.5
2276,1/15/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,21.7
2277,1/15/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,20.1
2278,1/15/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,17.3
2279,1/15/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,18.2
2280,1/15/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,23.4
2281,1/16/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,24.7
2282,1/16/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,25.1
2283,1/16/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,21.7
2284,1/16/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,17.1
2285,1/16/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,20.5
2286,1/16/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,17.5
2287,1/17/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,18.0
2288,1/17/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,23.3
2289,1/17/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,18.3
2290,1/17/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,19.5
2291,1/17/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,17.7
2292,1/17/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,18.8
2293,1/18/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,16.8
2294,1/18/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,23.1
2295,1/18/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,21.8
2296,1/18/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,21.1
2297,1/18/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,21.7
2298,1/18/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,17.2
2299,1/19/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,24.1
2300,1/19/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,22.7
2301,1/19/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,22.0
2302,1/19/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,21.2
2303,1/19/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,23.2
2304,1/19/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,18.0
2305,1/20/2018,,RGS,,DRY,,
2306,1/20/2018,,LASWERTE,,DRY,,
2307,1/20/2018,,BANGAYAN,,DRY,,
2308,1/20/2018,,ASIACOM,,DRY,,
2309,1/20/2018,,CARGILL,,DRY,,
2310,1/20/2018,,PHIDCO,,DRY,,
2311,1/21/2018,,RGS,,DRY,,
2312,1/21/2018,,LASWERTE,,DRY,,
2313,1/21/2018,,BANGAYAN,,DRY,,
2314,1/21/2018,,ASIACOM,,DRY,,
2315,1/21/2018,,CARGILL,,DRY,,
2316,1/21/2018,,PHIDCO,,DRY,,
2317,1/22/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,19.9
2318,1/22/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,20.3
2319,1/22/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,17.6
2320,1/22/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,18.6
2321,1/22/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,19.5
2322,1/22/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,18.7
2323,1/23/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,17.1
2324,1/23/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,19.9
2325,1/23/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,24.0
2326,1/23/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,20.0
2327,1/23/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,22.9
2328,1/23/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,18.6
2329,1/24/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,22.1
2330,1/24/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,24.4
2331,1/24/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,21.9
2332,1/24/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,23.6
2333,1/24/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,20.3
2334,1/24/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,23.5
2335,1/25/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,19.5
2336,1/25/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,24.3
2337,1/25/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,19.1
2338,1/25/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,22.6
2339,1/25/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,19.4
2340,1/25/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,17.2
2341,1/26/2018,PHP 41.09,RGS,PCA 15-1 (CATD x LAGT),DRY,,23.4
2342,1/26/2018,PHP 41.09,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,23.2
2343,1/26/2018,PHP 41.09,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,22.3
2344,1/26/2018,PHP 41.09,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,21.1
2345,1/26/2018,PHP 41.09,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,19.4
2346,1/26/2018,PHP 41.44,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,22.1
2347,1/27/2018,,RGS,,DRY,,
